,index,unix,date,symbol,open,high,low,close,volume,Volume USD,feature_close,feature_open,feature_high,feature_low,feature_volume,position,real_position,portfolio_valuation,reward
526,527,1644195600,2022-02-07 01:00:00,BTC/USD,41877.17,42301.0,41750.5,42130.92,48.4232892,2040117.723422064,-0.005514002542550815,-0.0069965241679983275,-0.00912014264108161,-0.01000286725283949,-0.0006853912862572192,0,0.0,149.49629042546442,0.0
527,528,1644192000,2022-02-07 00:00:00,BTC/USD,42420.24,42590.51,41682.11,41877.16,133.47807796,5589682.827223394,-0.006059627730247102,0.01296816689574937,0.006913315038555671,-0.001633109790635263,0.002031054368538841,1,1.0,148.5958548627384,-0.0
528,529,1644188400,2022-02-06 23:00:00,BTC/USD,41611.19,42701.86,41527.95,42420.24,177.12780878,7513804.159121707,0.012802379241607178,-0.019072263617556047,0.0026249262144673992,-0.003634114281295992,0.001028983589437495,1,1.0,150.5229061923619,1.927051329623481
529,530,1644184800,2022-02-06 22:00:00,BTC/USD,41692.4,41744.47,41556.47,41617.04,19.7773394,823074.3249033759,-0.01929978681809175,0.0019513641527604828,-0.023004759588860703,0.0006852962152042547,-0.003780914485508821,0,0.0,150.5229061923619,0.0
530,531,1644181200,2022-02-06 21:00:00,BTC/USD,41612.67,41753.57,41558.47,41692.41,17.24133851,718832.9541077091,0.0018077630916515167,-0.0019123384807931034,0.0002182651470615046,4.797036199154714e-05,-6.082644035209287e-05,0,0.0,150.5229061923619,0.0
531,532,1644177600,2022-02-06 20:00:00,BTC/USD,41742.84,41782.2,41532.38,41606.82,14.40000398,599138.3735951436,-0.0020571146749500152,0.0031285736328803366,0.0006881083437762699,-0.0006270606597669272,-6.829011517823278e-05,0,0.0,150.5229061923619,0.0
532,533,1644174000,2022-02-06 19:00:00,BTC/USD,41543.98,41768.37,41533.09,41761.53,9.05231728,378038.6196582384,0.003704605650224001,-0.004761798717623452,-0.00033116602768132466,1.700129281659764e-05,-0.0001280529401101923,0,0.0,150.5229061923619,0.0
533,534,1644170400,2022-02-06 18:00:00,BTC/USD,41667.26,41712.87,41455.79,41529.67,8.68823727,360819.6267048009,-0.005582996445673674,0.0029684801251731313,-0.0013363939564171833,-0.0018613198708295933,-8.766744594888434e-06,1,1.0,149.68720306966114,-0.0
534,535,1644166800,2022-02-06 17:00:00,BTC/USD,41670.76,41782.21,41568.97,41680.07,16.54260112,689496.7726636784,0.0036084392372661912,8.397298756935869e-05,0.0016636248451597252,0.00271544649517144,0.0001884441136975058,1,1.0,150.22929635722343,0.5420932875622952
535,536,1644163200,2022-02-06 16:00:00,BTC/USD,41556.68,41728.84,41453.85,41688.05,30.9340105,1289578.5764245251,0.00019142176235163795,-0.0027365156201837634,-0.0012802229895618196,-0.0027614628172822333,0.0003452166599301238,0,0.0,150.22929635722343,0.0
536,537,1644159600,2022-02-06 15:00:00,BTC/USD,41340.26,41571.41,41141.81,41550.36,46.38192494,1927185.6787499783,-0.003313810036784334,-0.005208619131097739,-0.003788896173221917,-0.007509922898381647,0.00037178773998588696,1,1.0,149.73310927686285,-0.0
537,538,1644156000,2022-02-06 14:00:00,BTC/USD,41732.13,42232.58,41234.74,41305.01,126.16967498,5211439.68674565,-0.005939957404682835,0.009487226852142035,0.01600701706645267,0.002249848141908216,0.0019316724542616014,0,0.0,149.73310927686285,0.0
538,539,1644152400,2022-02-06 13:00:00,BTC/USD,41646.51,41843.38,41508.45,41713.26,20.37168261,849769.2933484087,0.009787055722808526,-0.002052584717665206,-0.009330366411064595,0.006561702441861391,-0.0025363156073152757,0,0.0,149.73310927686285,0.0
539,540,1644148800,2022-02-06 12:00:00,BTC/USD,41547.49,41676.58,41510.98,41631.26,42.15771064,1755078.6126586064,-0.001969673749965771,-0.002378501155141691,-0.004006604652369293,6.077164131006632e-05,0.000523309360081823,1,1.0,149.43876366684094,-0.0
540,541,1644145200,2022-02-06 11:00:00,BTC/USD,41605.6,41647.3,41435.82,41541.42,26.4389573,1098311.829561366,-0.0021626607853078637,0.0013988448156081468,-0.0007048386887111426,-0.001809278546568786,-0.000378387482661883,0,0.0,149.43876366684094,0.0
541,542,1644141600,2022-02-06 10:00:00,BTC/USD,41684.34,41732.56,41366.61,41601.7,85.70198028,3565348.073014476,0.0014489792484441463,0.0018927111151707254,0.0020494354797999785,-0.001663633938036165,0.0014245336844407803,0,0.0,149.43876366684094,0.0
542,543,1644138000,2022-02-06 09:00:00,BTC/USD,41678.17,41712.46,41603.99,41684.55,18.99255312,791696.0301582961,0.0019875469448514095,-0.00014801647133046305,-0.00048219304274601843,0.005694675845127208,-0.0016003393861754535,1,1.0,149.736371735016,0.0
543,544,1644134400,2022-02-06 08:00:00,BTC/USD,41644.52,41685.01,41520.48,41685.01,19.34612802,806443.5399749802,1.103514188911378e-05,-0.0008072446186291296,-0.0006585100975146003,-0.002003358041655616,8.482063456383917e-06,0,0.0,149.736371735016,0.0
544,545,1644130800,2022-02-06 07:00:00,BTC/USD,41477.75,41750.0,41446.15,41650.0,29.7294009,1238229.547485,-0.0008405762304922458,-0.004004081632652984,0.0015603841536614156,-0.0017846338535414585,0.00024929826842737105,1,1.0,149.61061261022647,-0.0
545,546,1644127200,2022-02-06 06:00:00,BTC/USD,41599.58,41619.92,41438.69,41462.96,11.70683328,485399.9600153088,-0.004511014167825955,0.002938285158609075,-0.0031372579285222704,-0.00017991961982451632,-0.00043466669094536435,0,0.0,149.61061261022647,0.0
546,547,1644123600,2022-02-06 05:00:00,BTC/USD,41556.89,41623.22,41526.68,41615.24,7.00805585,291641.926131154,0.0036592363759045685,-0.0010258261156250049,7.929787260635552e-05,0.002114369639583911,-0.00011291001637861514,0,0.0,149.61061261022647,0.0
547,548,1644120000,2022-02-06 04:00:00,BTC/USD,41486.91,41565.19,41341.18,41565.19,42.37802025,1761450.4635150975,-0.0012041325926814151,-0.0016836203563605969,-0.0013961201668992451,-0.004462869049798641,0.000850951587133368,1,1.0,149.43067826018688,-0.0
548,549,1644116400,2022-02-06 03:00:00,BTC/USD,41565.93,41595.15,41473.99,41488.47,7.75736058,321841.02170251263,-0.0018491884612761367,0.0019046255501829013,0.0007221283407172915,0.003201130338139673,-0.0008344646035392482,0,0.0,149.43067826018688,0.0
549,550,1644112800,2022-02-06 02:00:00,BTC/USD,41640.54,41665.24,41485.61,41569.11,18.05493492,750527.5757323212,0.0019399020089677025,0.0017948423721364393,0.0016861077853241627,0.0002795344908756194,0.0002477217900503523,1,1.0,149.7211225666388,0.0
550,551,1644109200,2022-02-06 01:00:00,BTC/USD,41524.32,41670.15,41507.78,41626.94,18.60497943,774468.3624338442,0.0013892445613346007,-0.0027919419491320083,0.00011795246059411267,0.0005325877905029352,1.3213666678357797e-05,1,1.0,149.92941118571264,0.20828861907384066
551,552,1644105600,2022-02-06 00:00:00,BTC/USD,41422.7,41544.82,41318.99,41513.99,40.1118605,1665203.375678395,-0.0027207695526256176,-0.0024478495080815558,-0.0030189822756136364,-0.004547623584242345,0.0005180634545125631,0,0.0,149.92941118571264,0.0
552,553,1644102000,2022-02-05 23:00:00,BTC/USD,41604.57,41673.06,41360.18,41427.72,48.93405388,2027226.2826055535,-0.002082422107709447,0.00439005574045597,0.0030955118939685303,0.0009942618131049048,0.00021295387194854076,1,1.0,149.6178436803249,-0.0
553,554,1644098400,2022-02-05 22:00:00,BTC/USD,41666.99,41796.78,41582.07,41620.0,49.31644467,2052550.4271654,0.004619894281595359,0.0014997597308985646,0.002972609322441162,0.005331331090821706,9.187669149447436e-06,1,1.0,150.31227047916522,0.6944267988403112
554,555,1644094800,2022-02-05 21:00:00,BTC/USD,41678.44,41792.63,41545.26,41676.44,56.65027243,2360981.679912549,0.0013542423489146943,0.00027473555802761383,-9.957664330258187e-05,-0.0008832328289075955,0.0001759705905782739,1,1.0,150.51610576378428,0.20383528461906053
555,556,1644091200,2022-02-05 20:00:00,BTC/USD,41586.68,41725.22,41395.17,41690.04,61.16949073,2550158.515313329,0.00032621700530866715,-0.002201005324053468,-0.0016169329652837036,-0.0036001404652047293,0.00010840043089428551,1,1.0,150.56522269983705,0.04911693605276923
556,557,1644087600,2022-02-05 19:00:00,BTC/USD,41699.38,41719.0,41465.7,41586.68,41.02575723,1706125.0376816965,-0.0024854111941612213,0.0027100023372867727,-0.00014956712101089014,0.0016959757306906644,-0.0004843794575570831,1,1.0,150.19193398583593,-0.37328871400112007
557,558,1644084000,2022-02-05 18:00:00,BTC/USD,41596.66,41771.87,41544.97,41703.96,46.94781743,1957909.9001880228,0.002812202965857411,-0.002463075448950025,0.0012677453172313283,0.0019007787270082764,0.00014200234701932374,1,1.0,150.61549532850282,0.4235613426668863
558,559,1644080400,2022-02-05 17:00:00,BTC/USD,41305.66,41691.13,40975.0,41620.96,127.96383907,5325977.827378907,-0.0019941875439682313,-0.0069916695818645225,-0.001939887979518138,-0.013694302101633436,0.0019465197736909482,0,0.0,150.61549532850282,0.0
559,560,1644076800,2022-02-05 16:00:00,BTC/USD,41803.69,41892.2,41255.13,41357.86,177.66168229,7347706.983514299,-0.00636154772031238,0.01204196735517744,0.004861711897085577,0.006773319509278221,0.0012016541286227088,1,1.0,149.66340443917858,-0.0
560,561,1644073200,2022-02-05 15:00:00,BTC/USD,41464.29,41932.8,41366.51,41809.38,72.56004078,3033690.317786516,0.010799490449272312,-0.008117795576016709,0.0009710739551747915,0.0026639954957477165,-0.002513829229469559,1,1.0,151.29733860241566,1.633934163237086
561,562,1644069600,2022-02-05 14:00:00,BTC/USD,41549.24,41782.75,41419.03,41494.56,39.69551005,1647147.723500328,-0.007587018635695854,0.002047256315044601,-0.0036161366694815638,0.0012657080831799832,-0.0007920202245788362,1,1.0,150.15808640257887,-1.1392521998367897
562,563,1644066000,2022-02-05 13:00:00,BTC/USD,41419.81,41581.23,41380.63,41549.28,28.99304695,1204640.225778696,0.0013169903305183907,-0.003115096097934797,-0.004850144214291964,-0.0009242037407146756,-0.00025758480291355237,1,1.0,150.35610393759913,0.19801753502025576
563,564,1644062400,2022-02-05 12:00:00,BTC/USD,41488.89,41540.04,41329.42,41398.48,92.58137902,3832728.3677318897,-0.003642645816947763,0.0016686602986390258,-0.000994964066313602,-0.0012370019382353923,0.001536006444439506,0,0.0,150.35610393759913,0.0
564,565,1644058800,2022-02-05 11:00:00,BTC/USD,41597.25,41664.05,41422.46,41468.3,38.3904986,1591988.7130943802,0.0016836957386726658,0.002613080352944311,0.0029904770632025435,0.0022436415285893288,-0.0013068025556871152,0,0.0,150.35610393759913,0.0
565,566,1644055200,2022-02-05 10:00:00,BTC/USD,41589.73,41677.64,41432.1,41594.77,83.92288684,3490753.1758458265,0.0030405264892676147,-0.00018079196014298912,0.0003267237683967602,0.00023175990635359732,0.0010946661861575388,0,0.0,150.35610393759913,0.0
566,567,1644051600,2022-02-05 09:00:00,BTC/USD,41479.6,41601.6,41258.6,41596.82,50.90957429,2117676.398017758,4.928261343061586e-05,-0.002647558154685975,-0.0018280243537847575,-0.004170991917170592,-0.0007936499124211899,1,1.0,150.3635142445457,0.0
567,568,1644048000,2022-02-05 08:00:00,BTC/USD,41415.43,41613.23,41359.78,41480.98,38.93998491,1615268.7352520118,-0.0027926051891733633,-0.001546974058954206,0.000280369460895202,0.002439190202352989,-0.0002885560895620113,0,0.0,150.3635142445457,0.0
568,569,1644044400,2022-02-05 07:00:00,BTC/USD,41534.83,41538.0,41395.41,41413.8,46.24353672,1915120.581014736,-0.0016221645924788424,0.002883096938701627,-0.0018165442437062813,0.0008603412389108137,0.00017635550975761706,0,0.0,150.3635142445457,0.0
569,570,1644040800,2022-02-05 06:00:00,BTC/USD,41551.87,41775.77,41500.34,41535.79,47.72650165,1982357.9499690535,0.0029369851879547243,0.0004102486072854488,0.005724460760226224,0.002526255068219312,3.570330382544792e-05,0,0.0,150.3635142445457,0.0
570,571,1644037200,2022-02-05 05:00:00,BTC/USD,41495.0,41706.87,41415.08,41560.63,42.21203883,1754358.9273592627,0.0005976810264906117,-0.0013683623178956292,-0.0016578189502900746,-0.0020514607213604503,-0.0001326847745089525,0,0.0,150.3635142445457,0.0
571,572,1644033600,2022-02-05 04:00:00,BTC/USD,41486.41,41728.87,41398.71,41495.0,52.28667937,2169635.76045815,-0.0015816363417278558,-0.0002070128931195688,0.000530184359561393,-0.0003945053620918814,0.00024279167465959765,0,0.0,150.3635142445457,0.0
572,573,1644030000,2022-02-05 03:00:00,BTC/USD,41405.59,41504.62,41380.39,41486.41,17.97233474,745607.6476808835,-0.0002070557563307239,-0.0019481078261533592,-0.005405384558461433,-0.00044159039068455687,-0.000827122535548388,0,0.0,150.3635142445457,0.0
573,574,1644026400,2022-02-05 02:00:00,BTC/USD,41314.85,41480.91,41202.7,41408.2,42.50008147,1759851.8735260535,-0.0018887563332867984,-0.0021913534034321215,-0.0005725919020870051,-0.004291179041832351,0.0005923403270366739,0,0.0,150.3635142445457,0.0
574,575,1644022800,2022-02-05 01:00:00,BTC/USD,41503.08,41577.63,41216.95,41320.85,154.66427736,6390859.405150956,-0.002113944897067668,0.004555327395249691,0.0023407069312464264,0.00034486221846840036,0.002714469714199974,0,0.0,150.3635142445457,0.0
575,576,1644019200,2022-02-05 00:00:00,BTC/USD,41608.82,41983.12,41394.71,41511.11,432.97024472,17973075.455298837,0.004583351300410951,0.0025472698754622066,0.009768228312854203,0.00428222709534874,0.006704373054827972,0,0.0,150.3635142445457,0.0
576,577,1644015600,2022-02-04 23:00:00,BTC/USD,40677.56,41760.39,40606.67,41579.57,223.05032845,9274336.745309766,0.00164648167357188,-0.0223970570162222,-0.005356717253208804,-0.018952576950651508,-0.005048631245344768,0,0.0,150.3635142445457,0.0
577,578,1644012000,2022-02-04 22:00:00,BTC/USD,40659.07,40692.03,40402.46,40677.98,81.12205274,3299881.2389166653,-0.022164079927272606,-0.00045454567803017654,-0.026263841026520993,-0.005020160784778377,-0.0034890689191056186,1,1.0,147.1031091752355,-0.0
578,579,1644008400,2022-02-04 21:00:00,BTC/USD,40619.67,40660.49,40452.0,40636.89,52.9755241,2152760.545544049,-0.0010111502135129874,-0.0009695623853105259,-0.0007761420718957792,0.0012190893545249372,-0.0006926349098073204,1,1.0,146.95451608491953,-0.14859309031595558
579,580,1644004800,2022-02-04 20:00:00,BTC/USD,40745.14,40940.54,40481.01,40601.37,268.75898991,10911983.190162178,-0.0008748473265802803,0.003090289810417756,0.006897550501374778,0.0007145079094622185,0.0053146843520304856,1,1.0,146.82606569387494,-0.12845039104459488
580,581,1644001200,2022-02-04 19:00:00,BTC/USD,40517.41,40913.48,40381.58,40747.14,221.15834681,9011570.119635625,0.003577428992562344,-0.005588858506388324,-0.000664095688678952,-0.002440171261099559,-0.0011681959298247685,1,1.0,147.35321134428514,0.5271456504102048
581,582,1643997600,2022-02-04 18:00:00,BTC/USD,40560.0,40694.23,40288.08,40496.05,168.96342208,6842351.188722784,-0.00620035781267547,0.0010517075122140679,-0.005414108289573921,-0.002308867161118183,-0.0012888892800655871,0,0.0,147.35321134428514,0.0
582,583,1643994000,2022-02-04 17:00:00,BTC/USD,40302.92,40584.12,40200.66,40550.7,164.52431998,6671576.342212985,0.0013476956008156254,-0.006339717933352612,-0.002715366195897989,-0.0021558197515702134,-0.00010947041851312026,1,1.0,147.5520666153539,0.0
583,584,1643990400,2022-02-04 16:00:00,BTC/USD,39501.68,40601.0,39477.23,40278.75,512.59734044,20646780.12624765,-0.006751699096918278,-0.0198923750116376,0.00041907953945932735,-0.017960587158241014,0.008641604331316142,0,0.0,147.5520666153539,0.0
584,585,1643986800,2022-02-04 15:00:00,BTC/USD,37972.14,39841.4,37905.64,39491.12,900.53854727,35563275.83486524,-0.019944483721910072,-0.03873123882027151,-0.019234703903054623,-0.03979603515929667,0.009823504798800335,0,0.0,147.5520666153539,0.0
585,586,1643983200,2022-02-04 14:00:00,BTC/USD,37457.78,38057.78,37325.0,37963.14,235.84148616,8953283.356900143,-0.0402490415703233,-0.01354893193766376,-0.046982941874671134,-0.015294835990911169,-0.017509011665262676,0,0.0,147.5520666153539,0.0
586,587,1643979600,2022-02-04 13:00:00,BTC/USD,37991.34,38233.93,37397.54,37457.78,169.74566295,6358295.698735251,-0.01349145624754058,0.014244303853565206,0.004702627865292643,0.0019365803312422914,-0.0017645419245347694,1,1.0,145.5878741806729,-0.0
587,588,1643976000,2022-02-04 12:00:00,BTC/USD,37854.18,38061.87,37854.18,37975.59,53.78143651,2042381.7825147908,0.013635337857818607,-0.0036117937864822173,-0.004530805183013554,0.012024566306935573,-0.003053651738919659,1,1.0,147.60045626988094,2.012582089208024
588,589,1643972400,2022-02-04 11:00:00,BTC/USD,37910.37,38003.24,37825.94,37826.52,26.90810366,1017839.921257063,-0.003940885918133619,0.001485465752599032,-0.0015499707612543967,-0.0007465661657482096,-0.0007104362983959403,1,1.0,147.02106303290552,-0.5793932369754202
589,590,1643968800,2022-02-04 10:00:00,BTC/USD,38034.37,38262.4,37813.4,37922.28,77.69819513,2946492.7112144963,0.0025251646261775936,0.0032698455894529547,0.006833977281956768,-0.00033067632009470087,0.001339320617589449,1,1.0,147.39325526724352,0.3721922343380015
590,591,1643965200,2022-02-04 09:00:00,BTC/USD,38004.19,38145.85,37930.37,38058.2,47.343599,1801812.1594618,0.00357137226668624,-0.0007929959903516271,-0.003062414932918607,0.0030734506624065555,-0.0007975835990666928,1,1.0,147.92153814622452,0.5282828789810026
591,592,1643961600,2022-02-04 08:00:00,BTC/USD,37891.78,38076.88,37880.91,37994.09,69.56580962,2643089.631625145,-0.0016873676932386218,-0.002958618037700166,-0.001815282324172027,-0.0013017814086348463,0.0005848859814776456,1,1.0,147.67236057580462,-0.24917757041990285
592,593,1643958000,2022-02-04 07:00:00,BTC/USD,38034.94,38222.04,37862.58,37891.79,92.30191485,3497484.774094081,-0.002699793279757848,0.0037781271351921748,0.003830909017494383,-0.0004837459512997867,0.0006000272151302434,1,1.0,147.27474919764282,-0.39761137816179826
593,594,1643954400,2022-02-04 06:00:00,BTC/USD,37585.43,38049.7,37585.43,38030.74,77.96603003,2965105.816903122,0.0036536233583673917,-0.01181964905231931,-0.004531597334156627,-0.007287525827790926,-0.0003769551899331963,1,1.0,147.81480883591834,0.5400596382755225
594,595,1643950800,2022-02-04 05:00:00,BTC/USD,37319.01,37723.42,37295.44,37575.48,77.22976623,2901945.5363800405,-0.012115879823757267,-0.007090262053871254,-0.008683322209057577,-0.0077175328166133325,-1.9594262002774235e-05,0,0.0,147.81480883591834,0.0
595,596,1643947200,2022-02-04 04:00:00,BTC/USD,37333.86,37397.56,37277.73,37331.06,94.51448686,3528325.979839872,-0.006547362973352633,0.0003977920798391084,-0.008728924386288538,-0.00047440388780814496,0.0004630117824138937,1,1.0,146.8533069316,-0.0
596,597,1643943600,2022-02-04 03:00:00,BTC/USD,37346.79,37454.15,37309.0,37347.33,50.27628492,1877685.004081264,0.00043564024523316857,0.00034620948806782947,0.0015152354934075281,0.0008372753822026045,-0.0011845077530308057,1,1.0,146.9173100245681,0.06400309296810747
597,598,1643940000,2022-02-04 02:00:00,BTC/USD,37209.99,37472.19,37184.98,37372.19,58.55799399,2188440.4774131384,0.0006652005140721103,-0.0036604758779189258,0.0004827118774682691,-0.0033185103682710805,0.00022160084999032698,1,1.0,147.0151045476896,0.09779452312147896
598,599,1643936400,2022-02-04 01:00:00,BTC/USD,37203.58,37247.76,37064.28,37209.99,67.67713589,2518265.549695541,-0.004359044439410072,-0.00017226556631690082,-0.006031444781361143,-0.003243752551398277,0.00024507240931803535,0,0.0,147.0151045476896,0.0
599,600,1643932800,2022-02-04 00:00:00,BTC/USD,37330.75,37338.63,37152.96,37220.45,108.50212647,4038497.973170311,0.0002810283056760229,0.0034166701369811024,0.002441399821871991,0.0023825611995556286,0.0010968430145256167,1,1.0,147.05643156749176,0.0
600,601,1643929200,2022-02-03 23:00:00,BTC/USD,36967.71,37391.74,36900.63,37320.11,56.92048709,2124278.83945238,0.0026704101354471754,-0.00972773124194974,0.0014230933402929568,-0.006761234090681988,-0.0013821406040871796,1,1.0,147.45018403340814,0.39375246591637847
601,602,1643925600,2022-02-03 22:00:00,BTC/USD,36959.06,37048.95,36827.05,36968.95,24.21047065,895035.6789363174,-0.009498782086047982,-0.00023398013738560214,-0.009272375872184655,-0.00199031890275473,-0.000884797010464187,0,0.0,147.45018403340814,0.0
602,603,1643922000,2022-02-03 21:00:00,BTC/USD,36395.94,37083.4,36395.94,36969.77,157.41656922,5819654.35825248,2.21802840536933e-05,-0.015231904336975735,0.000931842421524515,-0.011661149095598934,0.00360310866337551,1,1.0,147.4534545929157,0.0
603,604,1643918400,2022-02-03 20:00:00,BTC/USD,36566.81,36650.7,36270.0,36346.5,181.94589425,6613096.445357625,-0.01714800599782639,0.004701140412419224,-0.011904860165353044,-0.0034649828731790496,0.0006748744729203636,0,0.0,147.4534545929157,0.0
604,605,1643914800,2022-02-03 19:00:00,BTC/USD,36795.98,36861.34,36471.97,36582.08,48.62514156,1778808.818559245,0.0064397650434311485,0.006264542639456409,0.005758010479447844,0.005521009193572403,-0.003644427891743717,1,1.0,148.409174808975,0.0
605,606,1643911200,2022-02-03 18:00:00,BTC/USD,36841.83,36870.25,36713.16,36795.98,34.85842312,1282649.8399550577,0.005813135021814922,0.0012460600315577555,0.00024214601703782565,0.006554792126748691,-0.00037413648012636175,1,1.0,149.27694182746166,0.8677670184866599
606,607,1643907600,2022-02-03 17:00:00,BTC/USD,36711.8,36909.54,36586.12,36875.19,57.0126151,2102351.014209369,0.002148056728656832,-0.003526219119142134,0.001065486035461807,-0.003445134791169913,0.0006007885513267863,1,1.0,149.59828743538276,0.3213456079211028
607,608,1643904000,2022-02-03 16:00:00,BTC/USD,36947.79,37126.35,36707.88,36707.88,86.44405393,3173177.958375968,-0.00455787694631248,0.006428864864982614,0.005906361249954988,0.0033169989658894702,0.0008017744100176856,0,0.0,149.59828743538276,0.0
608,609,1643900400,2022-02-03 15:00:00,BTC/USD,36515.12,37000.0,36474.97,36950.7,119.75266781,4424944.902446967,0.006571458727439527,-0.011709385749119727,-0.0034194210123217844,-0.006303263537632473,0.0009014339073414039,0,0.0,149.59828743538276,0.0
609,610,1643896800,2022-02-03 14:00:00,BTC/USD,36604.04,36794.12,36489.19,36528.76,150.14782317,5484713.79709937,-0.0115508985248882,0.0024342463308362574,-0.005636107001715836,0.00038928230796778107,0.000832088342445788,1,1.0,147.89002476646215,-0.0
610,611,1643893200,2022-02-03 13:00:00,BTC/USD,36715.12,36791.34,36472.84,36612.99,48.7970615,1786606.3247288847,0.0023005496136752537,0.0030338958932335696,-7.592933546279918e-05,-0.0004465628182785897,-0.0027681640223865905,1,1.0,148.23103762279996,0.3410128563378123
611,612,1643889600,2022-02-03 12:00:00,BTC/USD,36816.74,36819.13,36264.55,36707.18,90.19299063,3310730.3417937234,0.002565983003870151,0.0027683957198563155,0.0007570725945169548,-0.005674366704279479,0.0011277338419894963,1,1.0,148.61237444980293,0.38133682700296845
612,613,1643886000,2022-02-03 11:00:00,BTC/USD,36389.72,36816.02,36314.12,36805.53,74.78064172,2752341.152244712,0.002672152798777753,-0.01160206088595917,-8.449817187799177e-05,0.0013468084823122968,-0.00041875090264968315,0,0.0,148.61237444980293,0.0
613,614,1643882400,2022-02-03 10:00:00,BTC/USD,36666.01,36690.06,36300.0,36408.99,118.31294669,4307654.892906743,-0.01089126614058783,0.007588510420091326,-0.0034595851189499938,-0.0003878163058080606,0.0011956471456637495,1,1.0,147.01123595337793,-0.0
614,615,1643878800,2022-02-03 09:00:00,BTC/USD,37108.38,37113.69,36601.77,36658.76,59.00747561,2163140.886592844,0.006813378303030546,0.012067238499065307,0.011556037356419165,0.008231865998740732,-0.001617770788755539,1,1.0,148.01975050992223,1.0085145565442986
615,616,1643875200,2022-02-03 08:00:00,BTC/USD,37065.74,37140.47,37002.13,37108.56,37.46528036,1390282.6041558816,0.012121192522695456,-0.0011490610252728594,0.0007216663756286646,0.010788885367688765,-0.0005805182214022856,1,1.0,149.8359407951191,1.8161902851968534
616,617,1643871600,2022-02-03 07:00:00,BTC/USD,36951.53,37130.52,36951.53,37055.06,52.71064302,1953196.039744681,-0.0014437974192998205,-0.0030821701543594622,-0.00026851933312223395,-0.0013655355031134356,0.0004114245843887447,0,0.0,149.8359407951191,0.0
617,618,1643868000,2022-02-03 06:00:00,BTC/USD,37022.21,37037.08,36867.94,36966.1,23.16495425,856318.015300925,-0.0024065292254254337,0.0019120220959203242,-0.0025277213446913537,-0.0022612609931801438,-0.0007992644279488505,0,0.0,149.8359407951191,0.0
618,619,1643864400,2022-02-03 05:00:00,BTC/USD,36922.23,37103.9,36864.93,37031.93,80.12440788,2967161.4639036087,0.001777655120864663,-0.0026998322798729617,0.0018043888071726131,-8.128120786580763e-05,0.0015381173390098762,0,0.0,149.8359407951191,0.0
619,620,1643860800,2022-02-03 04:00:00,BTC/USD,36849.13,36991.34,36807.09,36938.79,16.31373111,602609.4875887568,-0.002521468624175275,-0.001978949499970243,-0.0030472032245778746,-0.0015658336399217133,-0.0017274706824452022,0,0.0,149.8359407951191,0.0
620,621,1643857200,2022-02-03 03:00:00,BTC/USD,36993.59,36993.59,36796.46,36851.25,14.14745957,521351.5694789625,-0.0023754960822224723,0.003920084121976843,6.105627353210542e-05,-0.00028845697228716477,-5.878420786269118e-05,0,0.0,149.8359407951191,0.0
621,622,1643853600,2022-02-03 02:00:00,BTC/USD,36914.17,36992.78,36750.0,36992.78,23.38658863,865134.9281400914,0.0038258816990774645,-0.002146905423166311,-2.1896164602867688e-05,-0.0012559207499409108,0.0002497549267721971,0,0.0,149.8359407951191,0.0
622,623,1643850000,2022-02-03 01:00:00,BTC/USD,36922.64,37025.98,36788.6,36871.83,19.6429976,724273.2681976081,-0.003280281993055324,0.00022971466292834295,0.0009004163883377734,0.0010468696563202462,-0.00010152984080258554,0,0.0,149.8359407951191,0.0
623,624,1643846400,2022-02-03 00:00:00,BTC/USD,36924.5,37071.2,36803.54,36915.13,49.00882224,1809167.0441364911,0.001172960788706301,5.038584450334002e-05,0.0012249719830322659,0.00040471210584934497,0.0007954956311951224,0,0.0,149.8359407951191,0.0
624,625,1643842800,2022-02-02 23:00:00,BTC/USD,37080.3,37165.22,36845.85,36923.5,36.60884737,1351726.775866195,0.00022668490256889568,0.0042195349844950485,0.002546345823120887,0.0011458827034272936,-0.0003358288046907796,0,0.0,149.8359407951191,0.0
625,626,1643839200,2022-02-02 22:00:00,BTC/USD,36937.32,37224.33,36840.85,37059.88,88.77397966,3289953.0333220405,0.003679990329164514,-0.0038580804902769036,0.0015949862762642672,-0.0001349167887213882,0.001407590426358639,0,0.0,149.8359407951191,0.0
626,627,1643835600,2022-02-02 21:00:00,BTC/USD,37602.97,37640.68,36618.36,36932.43,204.99175533,7570843.654302351,-0.0034508966780684913,0.018023455266821097,0.011273290168017609,-0.006024244816818118,0.0031467676421508143,1,1.0,149.32065065779707,-0.0
627,628,1643832000,2022-02-02 20:00:00,BTC/USD,37601.01,37694.58,37420.56,37588.19,72.74926687,2734513.2654702654,0.017445905216505558,-5.214403779482669e-05,0.0014339610393584116,0.021341809754606356,-0.0035181925083383903,1,1.0,151.97193869585354,2.651288038056464
628,629,1643828400,2022-02-02 19:00:00,BTC/USD,37495.01,37694.71,37424.93,37601.0,60.45997394,2273355.48011794,0.00034068242865875034,-0.002819073960798915,3.4573548575139133e-06,0.00011622031328960984,-0.0003268342046754076,0,0.0,151.97193869585354,0.0
629,630,1643824800,2022-02-02 18:00:00,BTC/USD,37480.32,37559.6,37400.82,37535.42,34.10956847,1280316.9785402073,-0.0017471497588145211,-0.00039136367729473466,-0.003599533454001596,-0.0006423266344162549,-0.0007020144031957016,1,1.0,151.70688404997512,-0.0
