2024-04-23,00:04:31,i,market_return,pr,Sharpe,score,avg_score,best_score,loss,n_steps,pr_val,score_val, avg_score_val
2024-04-23,01:59:12,96,10.056173268473456,50.79258113990601,2.162271608274783,50.79258113990602,18.52779701992444,96.24929006574047,0.1653883457183838,513130,-10.332453825857524,6.0900472334071365,6.090047233407134, -4.8503023852637455
2024-04-23,02:00:57,97,10.056173268473456,50.66256833627383,2.4595516984859307,50.662568336273836,18.85570284968311,96.24929006574047,0.05598264932632446,518420,-10.332453825857524,3.9480434478044613,3.9480434478044515, -4.760523346150804
2024-04-23,02:02:43,98,10.056173268473456,25.660314254093343,2.446738452013604,25.66031425409335,18.924436298212502,96.24929006574047,0.17577314376831055,523710,-10.332453825857524,-4.730913703927708,-4.730913703927712, -4.760224258855621
2024-04-23,02:04:30,99,10.056173268473456,41.77065488521552,3.2542235249930482,41.77065488521552,19.15289848408253,96.24929006574047,13.453402519226074,529000,-10.332453825857524,-9.948843228437653,-9.948843228437653, -4.812110448551442
2024-04-23,02:06:19,100,10.056173268473456,3.9791006169781262,0.15763985251065876,3.97910061697813,18.90551980842452,96.24929006574047,6.338902473449707,534290,-10.332453825857524,-10.605224338091956,-10.605224338091958, -4.948653720652114
2024-04-23,02:08:08,101,10.056173268473456,3.842434833765229,0.0947192019232479,3.8424348337652248,18.96343218525847,96.24929006574047,4.039427280426025,539580,-10.332453825857524,-0.561728106488435,-0.561728106488431, -4.891730721539883
2024-04-23,02:09:58,102,10.056173268473456,3.5021862299974282,0.06338841460817773,3.5021862299974202,19.160821048934437,96.24929006574047,3.2513089179992676,544870,-10.332453825857524,-2.6503594329480795,-2.650359432948079, -4.844845966106763
2024-04-23,02:11:50,103,10.056173268473456,-15.8267492274768,-3.4755522282291187,-15.826749227476796,19.152869034662046,96.24929006574047,0.4436545968055725,550160,-10.332453825857524,1.0006649642982035,1.0006649642981955, -4.758246052012902
2024-04-23,02:13:43,104,10.056173268473456,15.905577066362685,1.8912783483739268,15.905577066362682,19.531025379408913,96.24929006574047,0.2540181875228882,555450,-10.332453825857524,-8.46240969184542,-8.462409691845423, -4.791310574132449
2024-04-23,02:15:32,105,10.056173268473456,30.93339926703218,2.1332713460242094,30.933399267032172,19.926228511296898,96.24929006574047,0.06967700272798538,560740,-10.332453825857524,-0.09934215714916261,-0.09934215714916661, -4.7384613716295725
2024-04-23,02:17:21,106,10.056173268473456,47.529171088413904,2.6226851620810643,47.529171088413904,20.542208360592866,96.24929006574047,0.0961848571896553,566030,-10.332453825857524,-6.781669294571113,-6.781669294571117, -4.744662731235995
2024-04-23,02:19:12,107,10.056173268473456,5.51040428781735,0.5110343299660663,5.510404287817352,20.765913830693762,96.24929006574047,0.11614671349525452,571320,-10.332453825857524,-4.895129137317444,-4.89512913731744, -4.75996855729838
2024-04-23,02:21:03,108,10.056173268473456,37.63011924513109,2.436570889344628,37.630119245131084,21.15508089336525,96.24929006574047,0.20621907711029053,576610,-10.332453825857524,1.5141773032488315,1.5141773032488288, -4.577648836392719
2024-04-23,02:22:56,109,10.056173268473456,26.350105315283834,1.7479039970351784,26.350105315283827,21.223140954975307,96.24929006574047,0.11596676707267761,581900,-10.332453825857524,2.7781227335600622,2.7781227335600676, -4.465340927103495
2024-04-23,02:24:49,110,10.056173268473456,11.397477610999163,1.0525055260178042,11.397477610999161,21.340622966651054,96.24929006574047,0.0786224901676178,587190,-10.332453825857524,-11.200173781600054,-11.200173781600057, -4.475064772572149
2024-04-23,02:26:44,111,10.056173268473456,29.31140770053822,2.179461072011111,29.31140770053821,21.542818801536143,96.24929006574047,0.07312378287315369,592480,-10.332453825857524,-8.809268610435739,-8.809268610435737, -4.466736562450673
2024-04-23,02:28:39,112,10.056173268473456,-17.70625575170125,-3.888983057624001,-17.70625575170125,21.26064585570815,96.24929006574047,0.18818388879299164,597770,-10.332453825857524,-0.8897974560848176,-0.8897974560848212, -4.364098391714901
2024-04-23,02:30:37,113,10.056173268473456,-5.743757760948864,-1.3139016632018485,-5.743757760948867,21.12227694780746,96.24929006574047,0.7697775959968567,603060,-10.332453825857524,-5.745218546048947,-5.745218546048946, -4.3012608046341105
2024-04-23,02:32:36,114,10.056173268473456,21.40572277063186,1.3595501913514831,21.40572277063187,21.327515667888928,96.24929006574047,0.3335985541343689,608350,-10.332453825857524,-5.234676636553037,-5.234676636553033, -4.238492089119159
2024-04-23,02:34:36,115,10.056173268473456,29.919483234992693,2.2811431423221467,29.919483234992697,21.524026265999467,96.24929006574047,0.6912453174591064,613640,-10.332453825857524,2.2608136535160916,2.260813653516095, -4.23121455280726
2024-04-23,02:36:37,116,10.056173268473456,34.61836733974588,2.5921839178283244,34.61836733974587,21.65526322349298,96.24929006574047,0.1002083271741867,618930,-10.332453825857524,-8.801546751689425,-8.801546751689429, -4.312513938780139
2024-04-23,02:38:39,117,10.056173268473456,17.730996602365167,0.9099286160610087,17.730996602365167,22.01607749714546,96.24929006574047,0.2822890877723694,624220,-10.332453825857524,1.1936147616315562,1.193614761631551, -4.352246581898722
2024-04-23,02:40:41,118,10.056173268473456,23.737287470422164,1.933235806643824,23.73728747042216,22.23921584104412,96.24929006574047,0.37927305698394775,629510,-10.332453825857524,-9.271576027978657,-9.271576027978654, -4.4554493296764495
2024-04-23,02:42:45,119,10.056173268473456,60.827766160747096,3.3212741167774347,60.8277661607471,23.003469921150277,96.24929006574047,0.2981700301170349,634800,-10.332453825857524,0.3672646947393554,0.36726469473936163, -4.457496200114629
2024-04-23,02:44:55,120,10.056173268473456,48.623953211509075,2.374759606939087,48.623953211509075,23.110771834791823,96.24929006574047,0.040923912078142166,640090,-10.332453825857524,-16.002986703529597,-16.0029867035296, -4.605203654979339
2024-04-23,02:47:07,121,10.056173268473456,24.223928191695943,1.4180471989163104,24.223928191695947,23.209197179462393,96.24929006574047,0.08416611701250076,645380,-10.332453825857524,-9.171508750093738,-9.171508750093736, -4.696732053980356
2024-04-23,02:49:19,122,10.056173268473456,47.66102211602734,2.129501891547984,47.66102211602734,23.38822281662026,96.24929006574047,0.038936831057071686,650670,-10.332453825857524,-10.023849222262049,-10.023849222262044, -4.805407630294675
2024-04-23,02:51:32,123,10.056173268473456,74.07869373653398,2.75671674633348,74.07869373653398,24.13511440494559,96.24929006574047,0.21989421546459198,655960,-10.332453825857524,-8.642208450760835,-8.642208450760833, -4.896698531352721
2024-04-23,02:53:46,124,10.056173268473456,10.09586199934802,0.8186629375315899,10.095861999348017,24.10484762172687,96.24929006574047,0.10931680351495743,661250,-10.332453825857524,-9.937231134505009,-9.937231134505012, -4.927738408751759
2024-04-23,02:56:01,125,10.056173268473456,66.82143760877162,2.5253393336440024,66.82143760877162,24.430841057670495,96.24929006574047,0.06490176916122437,666540,-10.332453825857524,-11.111231714754188,-11.111231714754183, -4.887033234166967
2024-04-23,02:58:17,126,10.056173268473456,65.98690730006655,3.0110360479085454,65.98690730006655,25.17128888137854,96.24929006574047,0.07082659006118774,671830,-10.332453825857524,-7.9964479248354925,-7.996447924835493, -4.911055799864581
2024-04-23,03:00:32,127,10.056173268473456,10.590569841592835,0.790911823018863,10.590569841592824,25.321188157821823,96.24929006574047,0.06061798334121704,677120,-10.332453825857524,0.6846034608978702,0.6846034608978755, -4.793419409997323
2024-04-23,03:02:48,128,10.056173268473456,-7.7375700816196495,-1.2536003343032558,-7.737570081619651,24.835847019245804,96.24929006574047,0.08443625271320343,682410,-10.332453825857524,2.207646004992858,2.207646004992853, -4.698927096766588
2024-04-23,03:05:06,129,10.056173268473456,49.41727081141263,2.2349319696109307,49.417270811412635,24.57884409145498,96.24929006574047,0.0674678385257721,687700,-10.332453825857524,-8.483135183990697,-8.483135183990697, -4.718699175811839
2024-04-23,03:07:25,130,10.056173268473456,8.01139223118974,0.5665728899406973,8.011392231189731,24.609399883797536,96.24929006574047,0.07279862463474274,692990,-10.332453825857524,-9.096412469245053,-9.096412469245053, -4.702912333713686
2024-04-23,03:09:44,131,10.056173268473456,37.84997767852553,1.8266930541080064,37.84997767852553,24.904061463638683,96.24929006574047,0.24804335832595825,698280,-10.332453825857524,-8.572841934225917,-8.57284193422592, -4.747688793313485
2024-04-23,03:12:05,132,10.056173268473456,104.2952041768332,2.666653418780635,104.29520417683318,26.091407689316043,96.24929006574047,0.07828447222709656,703570,-10.332453825857524,-4.781962151660258,-4.781962151660252, -4.685336156144049
2024-04-23,03:14:27,133,10.056173268473456,23.821871377979285,1.529461983907865,23.821871377979292,26.106596605082373,104.29520417683318,1.1008920669555664,708860,-10.332453825857524,0.6392037808887308,0.6392037808887352, -4.568628115533716
2024-04-23,03:16:51,134,10.056173268473456,18.276952273345557,1.4771612645274945,18.276952273345557,25.920504606603682,104.29520417683318,0.5187848210334778,714150,-10.332453825857524,-4.51661899157223,-4.51661899157223, -4.491709432209148
2024-04-23,03:19:17,135,10.056173268473456,-16.031806314536603,-2.4150482999982117,-16.031806314536595,25.24516143116182,104.29520417683318,0.2647015452384949,719440,-10.332453825857524,-1.0217402836695255,-1.02174028366953, -4.488438117165715
2024-04-23,03:21:42,136,10.056173268473456,2.8128462977793367,-0.027512508122331015,2.8128462977793447,25.150806150913578,104.29520417683318,0.03390083089470863,724730,-10.332453825857524,-6.869749981801054,-6.86974998180105, -4.4441452500189405
2024-04-23,03:24:09,137,10.056173268473456,3.2213145999335557,0.039687170206138746,3.2213145999335637,24.935829373663974,104.29520417683318,0.12503349781036377,730020,-10.332453825857524,-4.323433405704479,-4.323433405704478, -4.365897698570067
2024-04-23,03:26:37,138,10.056173268473456,21.843557796847545,1.7824585353297668,21.84355779684755,25.128654435305993,104.29520417683318,0.026157809421420097,735310,-10.332453825857524,3.4048661959261706,3.404866195926175, -4.244492961285309
2024-04-23,03:29:06,139,10.056173268473456,62.78752337347537,2.804595451073358,62.78752337347538,24.910464083194075,104.29520417683318,0.058719880878925323,740600,-10.332453825857524,-7.764708827285149,-7.764708827285148, -4.336772225252369
2024-04-23,03:31:37,140,10.056173268473456,38.46642412058774,3.337869126184023,38.46642412058773,25.223657749304742,104.29520417683318,0.10490042716264725,745890,-10.332453825857524,-14.534455840435111,-14.534455840435115, -4.467280143341328
2024-04-23,03:34:09,141,10.056173268473456,-8.1002587105787,-1.5241396391086837,-8.1002587105787,24.74312203926891,104.29520417683318,0.05356944724917412,751180,-10.332453825857524,1.8551570521356142,1.855157052135624, -4.43008161198866
2024-04-23,03:36:42,142,10.056173268473456,-11.056479022402488,-2.075971255156217,-11.056479022402485,24.11128168307584,104.29520417683318,0.20570585131645203,756470,-10.332453825857524,-10.286974393402982,-10.286974393402986, -4.416654072466832
2024-04-23,03:39:16,143,10.056173268473456,22.274687613535484,2.215488871080361,22.274687613535477,24.179892651847805,104.29520417683318,0.30029934644699097,761760,-10.332453825857524,-9.035955184028065,-9.035955184028069, -4.47217719724051
2024-04-23,03:41:51,144,10.056173268473456,31.452552455313377,2.7876876144785694,31.452552455313366,24.37536620094022,104.29520417683318,0.12104958295822144,767050,-10.332453825857524,-8.260890800382725,-8.260890800382725, -4.525196779042303
