,index,date,hour,holidays,n_weekday,n_hour,open,high,low,close,adj_close,volume,dividends,stock_splits,source10_x,source9_x,source8_x,source7_x,source6_x,source5_x,source4_x,source3_x,source2_x,source1_x,source10_y,source9_y,source8_y,source7_y,source6_y,source5_y,source4_y,source3_y,source2_y,source1_y,feature_nhour,feature_close,feature_open,feature_high,feature_low,feature_volume,feature_dividends,feature_stock_splits,feature_source10_x,feature_source9_x,feature_source8_x,feature_source7_x,feature_source6_x,feature_source5_x,feature_source4_x,feature_source3_x,feature_source2_x,feature_source1_x,feature_source10_y,feature_source9_y,feature_source8_y,feature_source7_y,feature_source6_y,feature_source5_y,feature_source4_y,feature_source3_y,feature_source2_y,feature_source1_y,position,real_position,portfolio_valuation,Asset_value,Money_fiat,reward
1956,5193,2022-11-08,13:00:00,0,1,13,139.639999389648,140.129699707031,137.639999389648,137.680892944336,137.680892944336,10771658.0,0.0,0.0,0.155457,0.1150828,0.0,0.0324146,0.0,0.0,0.0,0.0,0.0,0.0,0.030170400000000003,0.0771292,0.0,0.0186174,0.0,0.0,0.0,0.0,0.0,0.0,13,-0.014129040333366963,-0.008272787532420778,-0.009236423025580174,-0.013064515694381287,0.15025382316902433,0.0,0.0,0.155457,0.1150828,0.0,0.0324146,0.0,0.0,0.0,0.0,0.0,0.0,0.030170400000000003,0.0771292,0.0,0.0186174,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,157.55902291320837,0.0,157.55902291320837,0.0
1957,5194,2022-11-08,14:00:00,0,1,14,137.690002441406,139.929992675781,137.490005493164,139.914505004883,139.914505004883,10127939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.01609292000009719,-0.014062878678479258,-0.0014261749943433452,-0.0010903493525401377,-0.061620582989619435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,157.55902291320837,157.55902291320837,0.0,0.0
1958,5195,2022-11-08,15:00:00,0,1,15,139.910003662109,140.639999389648,139.369995117188,139.509994506836,139.509994506836,7821945.0,0.0,0.0,0.00987075,0.08325925,0.0,0.0,0.0,0.037414,0.0,0.0,0.0,0.0,0.01170775,0.03760425,0.0,0.0,0.0,0.0993555,0.0,0.0,0.0,0.0,15,-0.002895313627350312,0.015994585732482827,0.0050611843714494665,0.01358100495420122,-0.2583645976180451,0.0,0.0,0.00987075,0.08325925,0.0,0.0,0.0,0.037414,0.0,0.0,0.0,0.0,0.01170775,0.03760425,0.0,0.0,0.0,0.0993555,0.0,0.0,0.0,0.0,1,1.0,157.1034998862842,157.1034998862842,0.0,-0.455523026924169
1959,5196,2022-11-08,16:00:00,0,1,16,139.5,146.1,139.1,139.52,139.52,7821945.0,0.0,0.0,0.751437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7.171625535083121e-05,-0.002934783658521916,0.03808788915960484,-0.0019391331671349894,0.0,0.0,0.0,0.751437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,157.11476716501724,0.0,157.11476716501724,0.011267278733043895
1960,5197,2022-11-08,17:00:00,0,1,17,139.54,139.66,135.16783,139.6,139.6,7821945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0005732301676024715,0.00028669724967007344,-0.0450804213387646,-0.028675907420629858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,157.11476716501724,0.0,157.11476716501724,0.0
1961,5198,2022-11-08,18:00:00,0,1,18,139.59,139.9,139.51,139.84,139.84,7821945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0017177215789532727,0.0003582560135763549,0.0017169842535463865,0.0316190917712493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,157.11476716501724,157.11476716501724,0.0,0.0
1962,5199,2022-11-08,19:00:00,0,1,19,139.59,139.9,139.51,139.84,139.84,7821945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,157.11476716501724,157.11476716501724,0.0,0.0
1963,5211,2022-11-09,07:00:00,0,2,7,139.28,139.35,138.65,138.82,138.82,7821945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-0.007320781995787741,-0.0022232590647332886,-0.003939127743478403,-0.006183511218229467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,155.96876414364766,155.96876414364766,0.0,-1.1460030213695802
1964,5212,2022-11-09,08:00:00,0,2,8,138.86,140.3,138.28,138.5,138.5,7821945.0,0.0,0.0,0.5805295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12522149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-0.002307804284044407,-0.00302006413480616,0.006794233180458225,-0.002672157008363286,0.0,0.0,0.0,0.5805295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12522149999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,155.60923378400233,155.60923378400233,0.0,-0.3595303596453334
1965,5213,2022-11-09,09:00:00,0,2,9,138.5,138.550003051758,136.979995727539,137.169799804688,137.169799804688,14660636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-0.009650752606772683,-0.002595905697734228,-0.012551693773026049,-0.009445716474065098,0.6282328340147012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,154.11471080081222,154.11471080081222,0.0,-1.4945229831901088
1966,5214,2022-11-09,10:00:00,0,2,10,137.178894042969,137.460098266602,136.270004272461,136.955001831055,136.955001831055,8588114.0,0.0,0.0,0.081495,0.016109000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107085,-0.010636666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-0.0015671549331750224,-0.009584455675252611,-0.007897612768026025,-0.0051966554647200815,-0.5347869246088311,0.0,0.0,0.081495,0.016109000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107085,-0.010636666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,153.8733783235892,153.8733783235892,0.0,-0.2413324772230112
1967,5215,2022-11-09,11:00:00,0,2,11,136.949996948242,137.410003662109,136.130004882812,136.248992919922,136.248992919922,6203004.0,0.0,0.0,0.29978225000000003,0.1211995,0.0,0.02966175,0.0,0.0,0.0,0.0,0.0,0.0,-0.09561825,0.035254,0.0,0.016862,0.0,0.0,0.0,0.0,0.0,0.0,11,-0.00516837598482529,-0.001669996526792403,-0.00036449657271636334,-0.001027895721514401,-0.32534546342467546,0.0,0.0,0.29978225000000003,0.1211995,0.0,0.02966175,0.0,0.0,0.0,0.0,0.0,0.0,-0.09561825,0.035254,0.0,0.016862,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,153.08015445567523,0.0,153.08015445567523,-0.79322386791398
1968,5216,2022-11-09,12:00:00,0,2,12,136.244003295898,136.600006103516,135.761001586914,135.910003662109,135.910003662109,6132161.0,0.0,0.0,0.1772965,0.11921425,0.0,0.0,0.05458125,0.0,0.0,0.0,0.0,0.0,-0.01405925,0.0610045,0.0,0.0,-0.04339175,0.0,0.0,0.0,0.0,0.0,12,-0.002491113190261222,-0.005168453357744115,-0.0059121921762892065,-0.002714348865360682,-0.01148647446738388,0.0,0.0,0.1772965,0.11921425,0.0,0.0,0.05458125,0.0,0.0,0.0,0.0,0.0,-0.01405925,0.0610045,0.0,0.0,-0.04339175,0.0,0.0,0.0,0.0,0.0,0,0.0,153.08015445567523,0.0,153.08015445567523,0.0
1969,5217,2022-11-09,13:00:00,0,2,13,135.899993896484,135.908004760742,135.0,135.380004882812,135.380004882812,8269260.0,0.0,0.0,0.230538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,-0.003907253764443551,-0.0025281438223245063,-0.005078770550857546,-0.0056212200893340026,0.29899780861099884,0.0,0.0,0.230538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,153.08015445567523,0.0,153.08015445567523,0.0
1970,5218,2022-11-09,14:00:00,0,2,14,135.380004882812,135.479904174805,134.699996948242,135.095001220703,135.095001220703,8995005.0,0.0,0.0,0.1263795,0.148474,0.0265175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16255599999999998,-0.00270575,0.01101125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-0.0021074314532511644,-0.003833601097364127,-0.003154900619589169,-0.0022247176780729357,0.08412439828305703,0.0,0.0,0.1263795,0.148474,0.0265175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16255599999999998,-0.00270575,0.01101125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,153.08015445567523,0.0,153.08015445567523,0.0
1971,5219,2022-11-09,15:00:00,0,2,15,135.110000610352,135.190002441406,134.593307495117,134.869995117188,134.869995117188,9644300.0,0.0,0.0,0.24986716666666667,0.0,0.023973833333333333,0.023667499999999998,0.028819833333333333,0.09388333333333333,0.0,0.0,0.0,0.0,-0.02199916666666667,0.0,0.002605,0.020863999999999997,-0.020158833333333334,0.05551766666666667,0.0,0.0,0.0,0.0,15,-0.0016669283697392963,-0.0019964091586027527,-0.002142106212524779,-0.0007923662188895831,0.06969764399269297,0.0,0.0,0.24986716666666667,0.0,0.023973833333333333,0.023667499999999998,0.028819833333333333,0.09388333333333333,0.0,0.0,0.0,0.0,-0.02199916666666667,0.0,0.002605,0.020863999999999997,-0.020158833333333334,0.05551766666666667,0.0,0.0,0.0,0.0,0,0.0,153.08015445567523,0.0,153.08015445567523,0.0
1972,5220,2022-11-09,16:00:00,0,2,16,134.87,137.14023,133.87791,134.9,134.9,9644300.0,0.0,0.0,0.0,0.21686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.00022244788878530072,-0.0017779144605464061,0.014322764537699132,-0.005329429315114702,0.0,0.0,0.0,0.0,0.21686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,153.08015445567523,0.0,153.08015445567523,0.0
1973,5221,2022-11-09,17:00:00,0,2,17,134.93,134.94,134.7,134.83,134.83,9644300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-0.000519037567726886,0.0004447739139297215,-0.016173743773805982,0.006121818189965893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,153.08015445567523,0.0,153.08015445567523,0.0
1974,5222,2022-11-09,18:00:00,0,2,18,134.84,136.6601,134.82,135.05,135.05,9644300.0,0.0,0.0,0.0,0.0,0.0,0.2518785,0.0,0.0,0.0,0.033115,0.0,0.0,0.0,0.0,0.0,0.0096785,0.0,0.0,0.0,-0.042265,0.0,0.0,18,0.0016303545926414362,-0.0006672350768360004,0.012666585896097005,0.0008904720089745749,0.0,0.0,0.0,0.0,0.0,0.0,0.2518785,0.0,0.0,0.0,0.033115,0.0,0.0,0.0,0.0,0.0,0.0096785,0.0,0.0,0.0,-0.042265,0.0,0.0,1,1.0,153.08015445567523,153.08015445567523,0.0,0.0
1975,5223,2022-11-09,19:00:00,0,2,19,134.84,136.6601,134.82,135.05,135.05,9644300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,153.08015445567523,153.08015445567523,0.0,0.0
1976,5235,2022-11-10,07:00:00,0,3,7,136.0,136.23,135.7,135.76,135.76,9644300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.005243540687346175,0.008565995370192087,-0.003152187317406953,0.006506011415530708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,153.88494460497938,153.88494460497938,0.0,0.8047901493041536
1977,5236,2022-11-10,08:00:00,0,3,8,135.78,136.2385,135.39,135.5,135.5,9644300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-0.0019169806062152702,-0.0016189568625509727,6.239253346902447e-05,-0.0022870643338039204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,153.5902327193187,153.5902327193187,0.0,-0.2947118856606892
1978,5237,2022-11-10,09:00:00,0,3,9,141.240005493164,143.699996948242,140.399993896484,143.449996948242,143.449996948242,31213223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.05701488083359897,0.03942468107909411,0.05332074553653292,0.03633594561235432,1.174474751874767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,162.60161191783058,162.60161191783058,0.0,9.01137919851189
1979,5238,2022-11-10,10:00:00,0,3,10,143.460006713867,143.509994506836,142.149993896484,143.089996337891,143.089996337891,11128737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-0.002512743827757772,0.015595687545267065,-0.0013230909423526832,0.01238734704048343,-1.0313111373746782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,162.1935486150785,162.1935486150785,0.0,-0.40806330275208325
1980,5239,2022-11-10,11:00:00,0,3,11,143.100006103516,143.649993896484,142.740005493164,143.229995727539,143.229995727539,8561508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.000977922636804084,-0.002512568283354233,0.0009750620308799859,0.004142036866768282,-0.26225433889734234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,162.35223893859586,162.35223893859586,0.0,0.15869032351736223
1981,5240,2022-11-10,12:00:00,0,3,12,143.220001220703,143.729995727539,142.720092773438,143.619995117188,143.619995117188,7640515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0027191887216359775,0.0008381888875578754,0.0005567669010379447,-0.00013951315703464008,-0.11381133357860045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,162.7943060752496,162.7943060752496,0.0,0.44206713665374764
1982,5241,2022-11-10,13:00:00,0,3,13,143.630004882812,144.229995727539,143.380004882812,144.182006835938,144.182006835938,7917979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.003905549157505925,0.0028586643374319994,0.0034727081353276832,0.004613163610177356,0.035670987211976826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,163.43135043446583,0.0,163.43135043446583,0.6370443592162189
1983,5242,2022-11-10,14:00:00,0,3,14,144.184997558594,145.169998168945,144.0,145.160003662109,145.160003662109,10462443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.006760169731412661,0.0038565978768119284,0.006496238887294954,0.0043148170962325795,0.2786559912765526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,163.43135043446583,163.43135043446583,0.0,0.0
1984,5243,2022-11-10,15:00:00,0,3,15,145.15510559082,146.869995117188,145.050003051758,146.830001831055,146.830001831055,18655523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.011438859872468841,0.006705684119390247,0.011642351659802251,0.007265232030764257,0.5783502538873129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,165.31155192997716,165.31155192997716,0.0,1.8802014955113293
1985,5244,2022-11-10,16:00:00,0,3,16,146.82,147.29,144.0724,147.24,147.24,18655523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0027884410653961347,0.011404482246935473,0.002855623981490274,-0.006762580603384462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,165.77315672975598,165.77315672975598,0.0,0.46160479977882574
1986,5245,2022-11-10,17:00:00,0,3,17,147.29,171.21191,117.3582,147.13,147.13,18655523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-0.0007473588009648183,0.0031960858188164742,0.15049859654347514,-0.20508515470958655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,165.64931098647784,165.64931098647784,0.0,-0.1238457432781388
1987,5246,2022-11-10,18:00:00,0,3,18,147.11,147.38,146.9,147.21,147.21,18655523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0005435890600661325,-0.001222826239331113,-0.14988774370607366,0.22452128688603773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,165.73938061795286,165.73938061795286,0.0,0.09006963147501779
1988,5247,2022-11-10,19:00:00,0,3,19,147.11,147.38,146.9,147.21,147.21,18655523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.73938061795286,0.0,165.73938061795286,0.0
1989,5331,2022-11-14,07:00:00,0,0,7,148.26,148.79,148.23,148.72,148.72,18655523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.010205204643266888,0.0077868829664531946,0.009521630500752705,0.009013038345936556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,165.73938061795286,165.73938061795286,0.0,0.0
1990,5332,2022-11-14,08:00:00,0,0,8,148.7,148.99,144.885,148.72,148.72,18655523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0029633642375356834,0.0013432737596420195,-0.02282479722639947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,165.73938061795286,165.73938061795286,0.0,0.0
1991,5333,2022-11-14,09:00:00,0,0,9,148.970001220703,149.460006713867,147.429992675781,148.125,148.125,16592140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-0.0040088315237929335,0.0018140981196796651,0.00314965382372348,0.017413112883059693,-0.11721315240646869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.07628936279096,0.0,165.07628936279096,-0.6630912551619019
1992,5334,2022-11-14,10:00:00,0,0,10,148.122802734375,148.410003662109,147.619995117188,147.639999389648,147.639999389648,7828758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-0.0032796378616536024,-0.005703273667175751,-0.00705010483962305,0.0012879340825771171,-0.751125212521459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.07628936279096,0.0,165.07628936279096,0.0
1993,5335,2022-11-14,11:00:00,0,0,11,147.639999389648,149.25,147.539901733398,148.960098266602,148.960098266602,8263810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.008901599185289646,-0.0032648038908712246,0.0056440136893632035,-0.0005427118427027907,0.05408186353405724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.07628936279096,0.0,165.07628936279096,0.0
1994,5336,2022-11-14,12:00:00,0,0,12,148.970001220703,149.800003051758,148.70100402832,149.714996337891,149.714996337891,6882713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.005054989133092434,0.008968077558046912,0.0036783391826238927,0.007838946060823146,-0.1828728346531121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.07628936279096,0.0,165.07628936279096,0.0
1995,5337,2022-11-14,13:00:00,0,0,13,149.720001220703,150.279998779297,149.449996948242,150.0,150.0,6485638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0019018317501316186,0.00502193960367858,0.003199121127575388,0.005024262826894067,-0.0594227118041322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.07628936279096,0.0,165.07628936279096,0.0
1996,5338,2022-11-14,14:00:00,0,0,14,150.0,150.210006713867,149.110000610352,149.320007324219,149.320007324219,7506909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-0.004543590999384936,0.0018684029067881334,-0.0004658528764104662,-0.002277575613903989,0.14623360268966717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.07628936279096,0.0,165.07628936279096,0.0
1997,5339,2022-11-14,15:00:00,0,0,15,149.311599731445,149.434997558594,148.070007324219,148.369995117188,148.369995117188,7624770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.006382582043867779,-0.004599898453636793,-0.005172860367396869,-0.006999108310919056,0.015578361606163849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.07628936279096,0.0,165.07628936279096,0.0
